code,ergp_line_item,mda,mother_ministry,amount,similarity_score,mandate_deviation_score
ERGP30239559,"EMPOWERMENT OF YOUTHS,ARTISANS AND WOMEN IN FISHERIES AND AQUACULTURE VALUE CHAIN AND PURCHASE OF VEHICLE FOR TRAINING",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,84671136.0,0.3611,63.89
ERGP30239565,MAINTENANCE OF EXTRUDER AND DELAPIDATED FARM HOUSE AND PROVISION OF CANTEEN AT BADORE.,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,49001557.0,0.1332,86.68
ERGP30239574,FISHING CONSTRUCTION METHODS AND NAVIGATION SIMULATOR FOR TRAINING OF ARTISAN AND RESEARCH,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,49070140.0,0.3314,66.86
ERGP30239602,"CONSTRUCTION OF MOTORIZED SOLAR POWERED BOREHOLE IN SOME SELECTED COMMUNITIES (PUA) IN ANAMBRA WEST LGA, ANAMBRA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.1279,87.21
ERGP30239606,"SUPPLY OF GRAINS (PUA) IN ANAMBRA EAST AND WEST, ANAMBRA STATE
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,105000000.0,0.2427,75.73
ERGP30239610,"RENOVATION OF SELECTED SCHOOLS (PUA) IN UMUEZE ANAM, AGULERIA, ODE, UMUERI, UMUIKWU AND MMIATA ANAM ANAMBRA WEST LGA, ANAMBRA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.2165,78.35
ERGP30239686,"SUPPLY OF FINGERING AND SEEDINGS FOR FARMERS (PUA) IN ANAMBRA WEST LGA, ANAMBRA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.2099,79.01
ERGP30239693,"EMPOWERMENT OF YOUTHS (PUA) IN ANAMBRA EAST AND WEST, ANAMBRA STATE
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,105000000.0,0.1997,80.03
ERGP30239699,"UPPER NIGER DEVELOPMENT AUTHORITY. PAKI DAM, UKARA LOCAL GOVERNMENT.
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,700000000.0,0.4295,57.05
ERGP30239703,"PROVISION FOR MINI TRACTORS AND IMPLEMENTS BAKALORI DAM ZAMFARA
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,2800000000.0,0.2111,78.89
ERGP30239710,"PROCUREMENT OF FERTILIZERS FOR BAKALORI FARMERS ZAMFARA
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,1400000000.0,0.1879,81.21
ERGP30239841,"SUPPLY OF TRICYCLES IN WARRI FEDERAL CONSTITUENCY. DELTA STATE.
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.1543,84.57
ERGP30240013,"CONSTRUCTION, TRAINNING AND PROVISON OF GRASSCUTTER BREEDING FAMILIES IN ODE COMMUNITY OGUN STATE.",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.1436,85.64
ERGP30240023,"CONSTRUCTION, TRAINNING AND PROVISON OF GRASSCUTTER BREEDING FAMILIES IN IPARA, OGUN STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.1422,85.78
ERGP30240040,PROVISION OF SUPPORTS FOR LOW END AND VULNERABLE MARKET WOMEN IN SELECTED RURAL AREAS OF LAGOS,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,126000000.0,0.3498,65.02
ERGP30240090,"TRAINING AND SUPPORT FOR WOMEN AND UNEMPLOYED IN SOAP PRODUCTION, PACKAGING AND MARKETING AND PROVISION OF EQUIPMENT",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,147000000.0,0.1905,80.95
ERGP30240103,"PROVISION OF FARMING SUPPORTS AND PESTICIDES FOR FARMERS IN LAGOS
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.4062,59.38
ERGP30240116,"PROVISION AND CONSTRUCTION OF WEATHER EQUIPMENT, RADAR, FISHING ACOUSTIC SYSTEM FOR FISHERMEN",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,164500000.0,0.256,74.4
ERGP30240125,"SHRIMP CULTURE AND PRODUCTION TECHNIQUE, PROCESSING AND PACKAGING TRAINING",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,147000000.0,0.254,74.6
ERGP30240131,"TRAINING, PROVISION, AND CONSTRUCTION OF FISHING AND AGRIC FARMING MATERIALS TO UNEMPLOYED IN SELECTED AREAS",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,294000000.0,0.3071,69.29
ERGP30240136,"DE-FLOODING AND LAND SCAPING OF EXTENSION AND FISH TECH AREAS IN LAGOS
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,154000000.0,0.434,56.6
ERGP30240141,"PROVISION OF EMPOWERMENT EQUIPMENT FOR WOMEN IN IKEJA
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,161000000.0,0.239,76.1
ERGP30240148,SUPPLY AND DISTRIBUTION OF ENTREPRENEURS EQUIPMENT TO SMALL BUSINESSES IN IKEJA,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,150500000.0,0.2632,73.68
ERGP30240159,PROVISION OF EQUIPMENT AND DIAGNOSTIC INSTRUMENTS FOR VEHICLE MECHANICS IN LAGOS,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,154000000.0,0.3658,63.42
ERGP30240164,TRAINING AND GRANTS TO YOUTHS IN POULTRY AND ANIMAL FEED PRODUCTION IN IKEJA AND SELECTED LOCATIONS,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,157500000.0,0.281,71.9
ERGP30240167,TRAINING AND SUPPORT FOR FARMERS IN SWINE ON DISEASE PREVENTION AND PROVISION OF EQUIPMENT,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,147000000.0,0.158,84.2
ERGP30240179,TRAINING AND ESTABLISHMENT ON SNAIL BREEDING FARMS FOR UNEMPLOYED WOMEN IN OGUN STATE.MULTIPLE LOT,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.2352,76.48
ERGP30240186,"ESTABLISHMENT OF GREEN HOUSES TO ENHACE FOOD SECURITY IN OGUIN STATE
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.249,75.1
ERGP30240190,"TRAINING AND EMPOWERMENT SUPPORT OF ARTISANS IN ANDONI-OPOBO/ NKORO FEDERAL CONSTITUENCY, RIVER STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.2899,71.01
ERGP30240197,PROVISION OF 14 SEATER BUSES FOR RELIGIOUS AND COMMUNITY DEVELOPMENT ORGANIZATIONS IN IKEJA. MULTIPLE LOTS,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,980000000.0,0.2022,79.78
ERGP30240207,"CLEARING OF FARM LAND AND ESTABLISHMENT FARM STEADS IN IPARA, OGUN STATE. LOT 1-3",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.236,76.4
ERGP30240289,"TRAINING ON SKILLS ACQUISITION AND START UP GRANTS TO YOUTHS AND WOMEN IN LAGOS ISLAND, LAGOS STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.3293,67.07
ERGP30240291,"FISHERY TRAINING FOR COMMUNITY YOUTH IN OGUN FEDERAL CONSTITUENCY
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,21000000.0,0.3898,61.02
ERGP30239515,"RENOVATION OF THE FISH TECHNOLOGY OFFICES AND OUTSTATION OFFICES, RE- ROOFING OF DELIPIDATED JAPANESE DONATED BUILDINGS LAGOS PHASE II",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70358215.0,0.4902,50.98
ERGP30239533,CONSTRUCTION OF 5 TWO BEDROOM FARM HOUSE AT BADORE AND THE ACCESS ROAD,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,45959886.0,0.0717,92.83
ERGP30239540,CONSTRUCTION OF ACCESS DRAINAGE AND LANDSCAPING AT BADORE {PHASE 2} LIGHT-UP OF THE HEADQUATERS FARM HOUSE AND REPAIR OF DELAPIDATED ROAD,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,64516045.0,0.0643,93.57
ERGP30239544,"RESEARCH INTO FISHERIES RESOURCES AND FISHING, MARINE GEOLOGY AND GEOPHYSICS, PHYSICAL AND CHEMICAL OCEANOGRAPHY, AND BIOLOGICAL",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,52850386.0,0.4729,52.71
ERGP30239552,"RESEARCH AND CULTURE OF ALL MALE TILAPIA, HETEROBRANCHUS CLARIAS AND CARP IN COASTAL WATERS",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,50719377.0,0.2166,78.34
ERGP30239557,REPAIRS AND MAINTENANCE OF ENGINEERING WORKSHIP AND SHRIMP HATCHERY WITH SHORE PROTECTION.,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,48930140.0,0.3013,69.87
ERGP30239559,"EMPOWERMENT OF YOUTHS,ARTISANS AND WOMEN IN FISHERIES AND AQUACULTURE VALUE CHAIN AND PURCHASE OF VEHICLE FOR TRAINING",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,84671136.0,0.3611,63.89
ERGP30239565,MAINTENANCE OF EXTRUDER AND DELAPIDATED FARM HOUSE AND PROVISION OF CANTEEN AT BADORE.,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,49001557.0,0.1332,86.68
ERGP30239574,FISHING CONSTRUCTION METHODS AND NAVIGATION SIMULATOR FOR TRAINING OF ARTISAN AND RESEARCH,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,49070140.0,0.3314,66.86
ERGP30239602,"CONSTRUCTION OF MOTORIZED SOLAR POWERED BOREHOLE IN SOME SELECTED COMMUNITIES (PUA) IN ANAMBRA WEST LGA, ANAMBRA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.1279,87.21
ERGP30239606,"SUPPLY OF GRAINS (PUA) IN ANAMBRA EAST AND WEST, ANAMBRA STATE
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,105000000.0,0.2427,75.73
ERGP30239610,"RENOVATION OF SELECTED SCHOOLS (PUA) IN UMUEZE ANAM, AGULERIA, ODE, UMUERI, UMUIKWU AND MMIATA ANAM ANAMBRA WEST LGA, ANAMBRA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.2165,78.35
ERGP30239686,"SUPPLY OF FINGERING AND SEEDINGS FOR FARMERS (PUA) IN ANAMBRA WEST LGA, ANAMBRA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.2099,79.01
ERGP30239693,"EMPOWERMENT OF YOUTHS (PUA) IN ANAMBRA EAST AND WEST, ANAMBRA STATE
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,105000000.0,0.1997,80.03
ERGP30239699,"UPPER NIGER DEVELOPMENT AUTHORITY. PAKI DAM, UKARA LOCAL GOVERNMENT.
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,700000000.0,0.4295,57.05
ERGP30239703,"PROVISION FOR MINI TRACTORS AND IMPLEMENTS BAKALORI DAM ZAMFARA
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,2800000000.0,0.2111,78.89
ERGP30239710,"PROCUREMENT OF FERTILIZERS FOR BAKALORI FARMERS ZAMFARA
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,1400000000.0,0.1879,81.21
ERGP30239841,"SUPPLY OF TRICYCLES IN WARRI FEDERAL CONSTITUENCY. DELTA STATE.
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.1543,84.57
ERGP30240013,"CONSTRUCTION, TRAINNING AND PROVISON OF GRASSCUTTER BREEDING FAMILIES IN ODE COMMUNITY OGUN STATE.",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.1436,85.64
ERGP30240023,"CONSTRUCTION, TRAINNING AND PROVISON OF GRASSCUTTER BREEDING FAMILIES IN IPARA, OGUN STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.1422,85.78
ERGP30240040,PROVISION OF SUPPORTS FOR LOW END AND VULNERABLE MARKET WOMEN IN SELECTED RURAL AREAS OF LAGOS,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,126000000.0,0.3498,65.02
ERGP30240090,"TRAINING AND SUPPORT FOR WOMEN AND UNEMPLOYED IN SOAP PRODUCTION, PACKAGING AND MARKETING AND PROVISION OF EQUIPMENT",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,147000000.0,0.1905,80.95
ERGP30240103,"PROVISION OF FARMING SUPPORTS AND PESTICIDES FOR FARMERS IN LAGOS
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.4062,59.38
ERGP30240116,"PROVISION AND CONSTRUCTION OF WEATHER EQUIPMENT, RADAR, FISHING ACOUSTIC SYSTEM FOR FISHERMEN",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,164500000.0,0.256,74.4
ERGP30240125,"SHRIMP CULTURE AND PRODUCTION TECHNIQUE, PROCESSING AND PACKAGING TRAINING",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,147000000.0,0.254,74.6
ERGP30240131,"TRAINING, PROVISION, AND CONSTRUCTION OF FISHING AND AGRIC FARMING MATERIALS TO UNEMPLOYED IN SELECTED AREAS",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,294000000.0,0.3071,69.29
ERGP30240136,"DE-FLOODING AND LAND SCAPING OF EXTENSION AND FISH TECH AREAS IN LAGOS
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,154000000.0,0.434,56.6
ERGP30240141,"PROVISION OF EMPOWERMENT EQUIPMENT FOR WOMEN IN IKEJA
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,161000000.0,0.239,76.1
ERGP30240148,SUPPLY AND DISTRIBUTION OF ENTREPRENEURS EQUIPMENT TO SMALL BUSINESSES IN IKEJA,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,150500000.0,0.2632,73.68
ERGP30240159,PROVISION OF EQUIPMENT AND DIAGNOSTIC INSTRUMENTS FOR VEHICLE MECHANICS IN LAGOS,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,154000000.0,0.3658,63.42
ERGP30240164,TRAINING AND GRANTS TO YOUTHS IN POULTRY AND ANIMAL FEED PRODUCTION IN IKEJA AND SELECTED LOCATIONS,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,157500000.0,0.281,71.9
ERGP30240167,TRAINING AND SUPPORT FOR FARMERS IN SWINE ON DISEASE PREVENTION AND PROVISION OF EQUIPMENT,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,147000000.0,0.158,84.2
ERGP30240179,TRAINING AND ESTABLISHMENT ON SNAIL BREEDING FARMS FOR UNEMPLOYED WOMEN IN OGUN STATE.MULTIPLE LOT,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.2352,76.48
ERGP30240186,"ESTABLISHMENT OF GREEN HOUSES TO ENHACE FOOD SECURITY IN OGUIN STATE
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.249,75.1
ERGP30240190,"TRAINING AND EMPOWERMENT SUPPORT OF ARTISANS IN ANDONI-OPOBO/ NKORO FEDERAL CONSTITUENCY, RIVER STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.2899,71.01
ERGP30240197,PROVISION OF 14 SEATER BUSES FOR RELIGIOUS AND COMMUNITY DEVELOPMENT ORGANIZATIONS IN IKEJA. MULTIPLE LOTS,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,980000000.0,0.2022,79.78
ERGP30240207,"CLEARING OF FARM LAND AND ESTABLISHMENT FARM STEADS IN IPARA, OGUN STATE. LOT 1-3",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.236,76.4
ERGP30240289,"TRAINING ON SKILLS ACQUISITION AND START UP GRANTS TO YOUTHS AND WOMEN IN LAGOS ISLAND, LAGOS STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.3293,67.07
ERGP30240291,"FISHERY TRAINING FOR COMMUNITY YOUTH IN OGUN FEDERAL CONSTITUENCY
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,21000000.0,0.3898,61.02
ERGP30240294,"SUPPLY AND DISTRIBUTION OF IMPROVED FARM SEEDLINGS FOR COOPERATIVE FARMERS (PUA) IN ANAMBRA EAST/WEST FEDERAL CONSTITUENCY, ANAMBRA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,350000000.0,0.2019,79.81
ERGP30240298,"SUPPLY OF VOCATIONAL AND EQUIPMENT MATERIALS TO YOUTHS AND WOMEN IN BAKURA/MARADUN FEDERAL CONSTITUENCY, ZAMFARA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.2661,73.39
ERGP30240304,"SUPPLY AND DISTRIBUTION OF NPK 20:10:10 AND 15:15:15 FERTILIZER FOR COOPERATIVE FARMERS (PUA) IN ANAMBRA EAST AND WEST FEDERAL CONSTITUENCY,",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.2048,79.52
ERGP30240309,"SUPPLY OF RICE TO BORGU/AGWARA LGA, AGWARA/ BORGU FEDERAL CONSTITUENCY, NIGER STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.3061,69.39
ERGP30240320,"RENOVATION OF LGEA SECRETARIAT HALL IN KAIAMA COMMUNITY IN BARUTEN/KAIAMA FEDERAL CONSTITUENCY, KWARA STATE.",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,42000000.0,0.1116,88.84
ERGP30240323,CONSTRUCTION AND PROVISION OF 5 NUMBER EXECUTIVE COVERED 22 PASSANGER BOAT AND SAFETY EQUIPMENTS FOR COMMUNITIES IN BALI/GASSOL LGA IN TARABA,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,350000000.0,0.3361,66.39
ERGP30240328,PROVISION OF AGRICULTURAL EQUIPMENT AND IMPLEMENTS FOR LOW-END FARMERS IN BALI/GASSOL LGA OF TARABA STATE,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,210000000.0,0.2462,75.38
ERGP30240331,"UPGRADING AND RENOVATION OF REFERRAL HOSPITAL IN MUTUM BIYU BALI/GASSOL FEDERAL CONSTITUENCY FEDERAL CONSTITUENCY, TARABA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70000000.0,0.1814,81.86
ERGP30240349,"CONSTRUCTION OF CULVERT AND DRAINAGES IN NJIDDAWO LABBAINI & BEMBAL IN GASSOL LGA BALI/GASSOL FEDERAL CONSTITUENCY, TARABA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70000000.0,0.216,78.4
ERGP30240356,CUSHIONING THE EFFECTS OF HUNGER IN LESS PRIVILEGED COMMUNITIES WITH THE PROVISION OF GRAINS TO THOSE COMMUNITIES ACROSS NNEWI NORTH-,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70000000.0,0.1155,88.45
ERGP30240374,"PROVISION OF FISH TO IMPROVE DWINDLING FISH STOCK IN SELECTED STREAMS IN AFIKPO LOCAL GOVERNMENT AREA, OF EBONYI STATE.",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,350000000.0,0.3645,63.55
ERGP30240381,SUPPLY OF TRICYCLE TO AID MOVEMENT OF AGRICULTURAL PRODUCTS TO/FRO THE FARMS TO SELECT FARMERS IN UYO/URUAN/NSIT ATAI/IBESIKPO ASUTAN FEDERAL,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70000000.0,0.227,77.3
ERGP30240391,"NGO FLOOD AND EROSION CONTROL CONCRETE WORKS PHASE 1 IN ANDONI LGA, ANDONI-OPOBO/NKORO FEDERAL CONSTITUENCY, RIVER STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,350000000.0,0.2521,74.79
ERGP30240407,"CONSTRUCTION AND UPGRADE OF LAFIAJI COMMUNITY CENTRE, LAGOS ISLAND, LAGOS STATE.",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,140000000.0,0.4412,55.88
ERGP30240440,"RURAL ELECTRIFICATION OF 2 COMMUNITIES IN OBAFEMI-OWODE LOCAL GOVERNMENT OF ABEOKUTA NORTH, OBAFEMI-OWODE, AND ODEDA FEDERAL",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70000000.0,0.1938,80.62
ERGP30240506,"SUPPLY OF EMPOWERNMENT MATERIALS TO YOUTH IN BAKURA/MARADUN FEDERAL CONSTITUENCY, ZAMFARA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.2433,75.67
ERGP30240513,"SUPPLY OF START UP FARMING INPUTS FOR YOUTHS IN BAKURA/MARADUN FEDERAL CONSTITUENCY, ZAMFARA STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70000000.0,0.2583,74.17
ERGP30240526,"PROVISION OF LEARNING MATERIALS TO SCHOOLS IN COASTAL AREAS OF IBEJU LEKKI FED. CONSTITUENCY, LAGOS STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.3949,60.51
ERGP30240541,"PROVISION OF AGRICULTURAL EMPOWERMENT TO BOOST AGRICULTURAL MECHANIZATIONS (PUA) IN SELECTED LOCATIONS IN ANAMBRA EAST AND WEST,",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70000000.0,0.2145,78.55
ERGP30240562,"GRANT TO UNEMPLOYED YOUTH, WOMEN AND TRADERS ACROSS AYEDIREL/IWO/OLAOLUWA FEDERAL CONSTITUENCY OSUN STATE",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,21000000.0,0.2219,77.81
ERGP30240571,CONSTRUCTION OF ULTRA-MODERN MARKET (PUA) IN ANAM ANAMBRA WEST LGA. ANAMBRA STATE,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,28000000.0,0.2599,74.01
ERGP30240606,PROVISION OF AGRICULTURAL MATERIAS TO FARMERS FOR EMPOWERMENT AND TRAINING OF FARMERS IN AGRIBUSINEES IN NORTH WEST AND NORTH EAST,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,350000000.0,0.2083,79.17
ERGP30240622,"PROVISION OF SKILL ACQUISITION IN UMUODA ANAN (PUA) ANAMBRA EAST LGA, ANAMBRA STATE.",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.3089,69.11
ERGP30240631,ENHANCING MEANS OF LIVELIHOOD BY EMPOWERING THE YOUTHS WITH DIFFERENT EMPOWERMENT ITEMS AT GANUWA AND SOME SELECTED COMMUNITIES ACROSS,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,305392500.0,0.2274,77.26
ERGP30240638,"PROCUREMENT OF TWO(2) 14 SEATER BUS TO FEDERAL MEDICAL CENTRE, WASE AND FEDERAL POLYTECHNIC NYAK, SHENDAM, PLATEAU SOUTH SENATORIAL DISTRIC OF",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,56000000.0,0.1679,83.21
ERGP30240646,"PROVISION OF BOOKS, BEDS, FURNITURE AND OTHER EDUCATIONAL MATERIALS IN SELECTED SCHOOLS AND INSTITUTIONS ACROSS KWARA CENTRAL.",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70000000.0,0.1543,84.57
ERGP30240654,SUPPLY OF EMPOWERMENT ITEMS TO YOUTH TO ENHANCE THEIR COMMUNITY ACTIVITIES AND IMPROVE THEIR LIVING STANDARD IN OSUN WEST SENATORIAL,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,350000000.0,0.2034,79.66
ERGP30240659,STRATEGIC TRAINING AND EMPOWERMENT OF YOUTH AND WOMEN IN FISHERIES IN EDEOHA FISH FARM CENTRE SOUTH SOUTH,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.3981,60.19
ERGP30240665,"REVITALIZATION OF EXISTING FISH FARM FOR UDEBU FARMING COMMUNITY
",NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,35000000.0,0.41,59.0
ERGP30240684,SUPPLY OF FERTILIZERS (MULTIPLE LOTS) IN SELECTED COMMUNITIES OF BAUCHI NORTH SENATORIAL DISTRICT,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,350000000.0,0.235,76.5
ERGP30240695,EDUCATIONAL EMPOWERMENT TO UNDERGRADUATES TO ENHANCE THEIR ACADEMIC PERFORMANCES BY PROVIDING EDUCATIONAL ITEMS TO SELECTED LOCATIONS IN,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,70000000.0,0.1667,83.33
ERGP30240699,IMPROVING AGRICULTURAL EFFICIENCY WITH THE SUPPLY OF FARM IMPLEMENTS TO FARMERS OF SELECTED RURAL COMMUNITIES OF FCT SENATORIAL DISTRICT,NIGERIAN INSTITUTE FOR OCEANOGRAPHY AND MARINE RESEARCH,,122500000.0,0.1531,84.69
