code,mda_code,agency,ergp_line_item,status,amount,mandate_alignment,alignment,reason,predicted_class,prob_outside,prob_within,flag_for_review
ERGP20274569,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF A MODERN CBT CENTER IN SAFANA LOCAL GOVERNMENT KATSINA CENTRAL SENATORIAL
DISTRICT, KATSINA STATE",ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998405,0.000159528,TRUE
ERGP20274570,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF A MODERN CBT CENTER IN JIBIA LOCAL GOVERNMENT KATSINA CENTRAL SENATORIAL DISTRICT, KATSINA STATE",ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159546,TRUE
ERGP20274571,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF A MODERN CBT CENTER IN RIMI
LOCAL GOVERNMENT KATSINA CENTRAL SENATORIAL DISTRICT, KATSINA STATE",ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998405,0.000159519,TRUE
ERGP20274572,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF PRIMARY HEALTH CENTERS IN
KATSINA NPRTH SENATORIAL DISTRICT",ONGOING,207900000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159673,TRUE
ERGP20274573,227004001,NATIONAL PRODUCTIVITY CENTRE,"PROVISION OF BEDS, DRUGS AND OTHER MEDICAL EQUIPMENTS FOR PRIMARY HEALTH CENTERS IN KATSINA
NORTH SENATORIAL DISTRICT",ONGOING,207900000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159629,TRUE
ERGP20274574,227004001,NATIONAL PRODUCTIVITY CENTRE,"PROVISION AND INSTALLATION OF SOLAR POWERED BOREHOLES WITH IOVERHEAD TANKS IN KATSINA NORTH
SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159619,TRUE
ERGP20274575,227004001,NATIONAL PRODUCTIVITY CENTRE,CONSTRUCTION OF CLASSROOMS IN KATSINA NORTH SENATORIAL DISTRICT,ONGOING,207900000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159753,TRUE
ERGP20274576,227004001,NATIONAL PRODUCTIVITY CENTRE,"PROVISION OF FURNITURE, BOOKS AND WRITING MATERIALS FOR CLASSROOMS IN KATSINA NORTH
SENATORIAL DISTRICT",ONGOING,207900000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998398,0.000160138,TRUE
ERGP20274577,227004001,NATIONAL PRODUCTIVITY CENTRE,PROVISION OF ACCESS ROADS FOR AGRICULTURAL PRODUCTS IN KANO SOUTH SENATORIAL DISTRICT,,700000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998398,0.000160152,TRUE
ERGP20274578,227004001,NATIONAL PRODUCTIVITY CENTRE,"PROVISIONS OF RURAL MARKETS STALLS IN KANO SOUTH
SENATORIAL DISTRICT",ONGOING,700000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159879,TRUE
ERGP20274579,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION/RENOVATION WORKS IN SELECTED
POLICE STATIONS IN THE DPHQs IN KADUNA SOUTH SENATORIAL( LOT 1-6)",ONGOING,210000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159627,TRUE
ERGP20274580,227004001,NATIONAL PRODUCTIVITY CENTRE,"REHABILITATION AND CONSTRUCTION OF 4 Nos
PRIMARY/ SECONDARY SCHOOLS ACROSS  KADUNA NORTH SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998399,0.000160089,TRUE
ERGP20274581,227004001,NATIONAL PRODUCTIVITY CENTRE,CONSTRUCTION OF ADDITIONAL BLOCKS OF CLASSROOMS AT NURSING COMPREHENSIVE SPECIALIST HOSPITAL BANMAGAJI ZARIA IN KADUNA NORTH SENATORIAL DISTRICT,ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.00015978,TRUE
ERGP20274582,227004001,NATIONAL PRODUCTIVITY CENTRE,"PROVISION OF SOLAR POWERED BOREHOLES IN SOKOTO
SOUTH SENATORIAL DISTRICT",ONGOING,700000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159758,TRUE
ERGP20274583,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION AND RENOVATION OF SCHOOLS IN
SOKOTO SOUTH SENATORIAL DISTRICT",ONGOING,700000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159644,TRUE
ERGP20274584,227004001,NATIONAL PRODUCTIVITY CENTRE,"SUPPLY AND PURCHASE OF FERTILIZER FOR SOKOTO EAST
SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159675,TRUE
ERGP20274585,227004001,NATIONAL PRODUCTIVITY CENTRE,"SUPPLY AND PURCHASE OF GRAINS FOR SOKOTO EAST
SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159713,TRUE
ERGP20274586,227004001,NATIONAL PRODUCTIVITY CENTRE,RENOVATION OF PRIMARY SCHOOL CLASS ROOMS ACROSS JIGAWA SOUTH-WEST SENATORIAL DISTRICTS.,ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984,0.000159951,TRUE
ERGP20274587,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF KUBSA INTERNATIONAL MARKET IN
JIGAWA NORTH EAST SENATORIAL DISTRICT",ONGOING,700000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159794,TRUE
ERGP20274588,227004001,NATIONAL PRODUCTIVITY CENTRE,MODERNIZATION OF MARKET IN MALAM-MADORI TOWN OF JIGAWA NORTH EAST SENATORIAL DISTRICT,ONGOING,210000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159677,TRUE
ERGP20274589,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF MULTIPURPOSE CONFERENCE
CENTER IN HADEJIA OF JIGAWA NORTH EAST SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998307,0.000169301,TRUE
ERGP20274590,227004001,NATIONAL PRODUCTIVITY CENTRE,CONSTRUCTION OF RACE COURSE IN JIGAWA NORTH EAST SENATORIAL DISTRICT,ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159608,TRUE
ERGP20274591,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION AND REHABILITATION OF SELECTED
CLASSROOM BLOCKS IN SELECTED GOVERNMENT SCHOOLS OF ZAMFARA WEST SENATORIAL DISTRICT",ONGOING,700000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159786,TRUE
ERGP20274592,227004001,NATIONAL PRODUCTIVITY CENTRE,CONSTRUCTION OF SOLAR POWERED BOREHOLES IN SELECTED LGAs OF ZAMFARA WEST SENATORIAL DISTRICT,ONGOING,700000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159621,TRUE
ERGP20274593,227004001,NATIONAL PRODUCTIVITY CENTRE,"RENOVATION AND FURNISHING OF SOME SELECTED
SCHOOLS IN RIVERS EAST SENATORIAL DISTRICT",ONGOING,595000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159685,TRUE
ERGP20274594,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION AND FURNISHING OF COMPUTER BASED CENTERS IN SELECTED AREAS IN RIVER EAST SENATORIAL
DISTRICT",ONGOING,560000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983895,0.000160975,TRUE
ERGP20274595,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF HEALTH CENTERS IN SOME TOWNS IN
RIVERS EAST SENATORIAL DISTRICT",ONGOING,245000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159539,TRUE
ERGP20274596,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF ULTRA-MODERN TOWN HALL IN OBUBRA LGA OF CROSS RIVER CENTRAL SENATORIAL
DISTRICT, CROSS RIVER STATE",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998405,0.000159499,TRUE
ERGP20274597,227004001,NATIONAL PRODUCTIVITY CENTRE,"REHABILITATION AND EQUIPPING OF PRIMARY HEALTH CENTER IN CROSS RIVER CENTRAL SENATORIAL DISTRICT,
CROSS RIVER STATE",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159761,TRUE
ERGP20274598,227004001,NATIONAL PRODUCTIVITY CENTRE,"PURCHASE OF 6 UNITS OF TOYOTA HAICE BUSES FOR INTRA-STATE TRANSPORTATION IN CROSS RIVER CENTRAL SENATORIAL DISTRICT, CROSS RIVER STATE",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998394,0.000160525,TRUE
ERGP20274599,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF SKILL ACQUISITION CENTER IN YAKURR  LGA IN CROSS RIVER CENTRAL SENATORIAL
DISTRICT, CROSS RIVER STATE",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99979454,0.000205477,TRUE
ERGP20274600,227004001,NATIONAL PRODUCTIVITY CENTRE,"REHABILITATION OF THREE (3) SELECTED PRIMARY
SCHOOLS IN CENTRAL SENATORIAL DISTRICT IN CROSS RIVER STATE",,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.00015988,TRUE
ERGP20274601,227004001,NATIONAL PRODUCTIVITY CENTRE,PROVISION OF SOLAR POWER BOREHOLES IN CENTRAL SENATORIAL DISTRICT IN CROSS RIVER STATE,ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159742,TRUE
ERGP20274602,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION AND EQUIPPING OF ICT CENTERS IN SELECTED PUBLIC SECONDARY SCHOOLS IN AKWA IBOM
NORTH-EAST SENATORIAL DISTRICT",ONGOING,665000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159884,TRUE
ERGP20274603,227004001,NATIONAL PRODUCTIVITY CENTRE,"EMERGENCY RENOVATIONS OF SELECTED PUBLIC SCHOOLS IN RURAL COMMUNITIES IN AKWA IBOM
NORTH-EAST SENATORIAL DISTRICT",ONGOING,665000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159879,TRUE
ERGP20274604,227004001,NATIONAL PRODUCTIVITY CENTRE,CONSTRUCTION OF MARKET (OPEN /LOCK UP STALL) IN IGUOMO VILLAGE IN UHUNMWONDE L.G.A IN EDO SOUTH SENATORIAL DISTRICT.,ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159707,TRUE
ERGP20274605,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF MARKET (OPEN /LOCK UP STORES) IN
AMAGBA TOWN IN OREDO L.G.A IN EDO SOUTH SENATORIAL DISTRICT.",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159742,TRUE
ERGP20274606,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF MARKET (OPEN /LOCK UP STORES) IN OGIDA IN EGOR L.G.A IN EDO SOUTH SENATORIAL
DISTRICT.",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159783,TRUE
ERGP20274607,227004001,NATIONAL PRODUCTIVITY CENTRE,CONSTRUCTION OF MARKET (OPEN STALL) IN UGONEKI VILLAGE IN UHUNMWONDE  L.G.A IN EDO SOUTH SENATORIAL DISTRICT.,ONGOING,21000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.00015975,TRUE
ERGP20274608,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF SIX CLASS ROOM BLOCK IN ARAZUWA PRIMARY SCHOOL UHEN IN OVIA NORTH EAST
L.G.A IN EDO SOUTH SENATORIAL DISTRICT.",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998398,0.000160134,TRUE
ERGP20274609,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF HEALTH CENTRE IN IDOKPA VILLAGE
UHUNMWONDE L.G.A IN EDO SOUTH SENATORIAL DISTRICT.",ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159562,TRUE
ERGP20274610,227004001,NATIONAL PRODUCTIVITY CENTRE,"INSTALLATION OF SOLAR -POWERED BOREHOLE IN NDON EYO, ONNA L.G.A, AKWA IBOM SOUTH",ONGOING,28000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159751,TRUE
ERGP20274611,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF ICT TRAINING CENTRE IN IKOT UDO
ESANG, ONNA L.G.A, AKWA IBOM SOUTH",ONGOING,56000000.00,Within MDA Mandate,YES,Assessment pending,1,0.007867381,0.9921326,FALSE
ERGP20274612,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF LAWN TENNIS COURT AND HANDBALL COURT AT EXCELLENCE COLLEGE, IKOT UNYA, MKPAT
ENIN LGA, AKWA IBOM SOUTH",ONGOING,98000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998399,0.000160106,TRUE
ERGP20274613,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF SPORT FACILITIES AT ST. FRANCIS SECONDARY SCHOOL, IKOT ATAKU, EKET LGA, AKWA IBOM SOUTH",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159676,TRUE
ERGP20274614,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF SPORTS FACILITIES AT ST VINCENT SECONDARY SCHOOL, OTI-ORO, OKOBO LGA, AKWA IBOM SOUTH",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159779,TRUE
ERGP20274615,227004001,NATIONAL PRODUCTIVITY CENTRE,"EQUIPPING OF ICT CENTERS AT (1). EXCELLENCE COLLEGE, IKOT UNYA, MKPAT ENIN (2). ST. FRANCIS SECONDARY SCHOOL, IKOT ATAKU, (3). ST VINCENT SECONDARY SCHOOL, OTI-ORO, OKOBO AT
N100,000,000 EACH, IN AKWA IBOM SOUTH,",ONGOING,210000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998319,0.000168092,TRUE
ERGP20274616,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF POLICE STATION IN IKOT UNYA, NEAR
EXCELLENCE COLLEGE",ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159551,TRUE
ERGP20274617,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF ADMINISTRATIVE BLOCK AT
EXCELLENCE COLLEGE, IKOT UNYA, MKPAT ENIN LGA, AKWA IBOM SOUTH",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983835,0.000161665,TRUE
ERGP20274618,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF HEALTH FACILITY AT COTTAGE
HOSPITAL, IBENO LGA, AKWA IBOM SOUTH.",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159786,TRUE
ERGP20274619,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF 3 IN 1 CLASSROOM BLOCK AT ST.
LEO'S PRIMARY SCHOOL, OKOBO EBUGHU, MBO LGA, AKWA IBOM SOUTH",ONGOING,56000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998398,0.000160166,TRUE
ERGP20274620,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF STAFF QUARTERS AT GIRLS HIGH SCHOOL, IKOT IBIOK, EKET LGA, AKWA IBOM SOUTH",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159858,TRUE
ERGP20274621,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF EDUCATIONAL FACILITY IN
COMMUNITY SCHOOL IN ESIT EKET LGA, AKWA IBOM SOUTH.",,49000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998399,0.000160037,TRUE
ERGP20274622,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION AND EQUIPPING OF AN ACCIDENT AND EMERGENCY (A&E) WING IN SAPELE GENERAL HOSPITAL IN DELTA CENTRAL SENATORIAL DISTRICT, DELTA STATE",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984,0.000159911,TRUE
ERGP20274623,227004001,NATIONAL PRODUCTIVITY CENTRE,"RENOVATION OF THE URHOBO CULTURAL CENTER
AGBASA, WARRI, DELTA STATE",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998398,0.000160167,TRUE
ERGP20274624,227004001,NATIONAL PRODUCTIVITY CENTRE,"COMPLETION OF TRAIN STATION BUILDIN, WIRE FENCING, SECURITY HOUSE AND ACCESS ROAD AT EGBO-UHIRIE UGEHLLI SOUTH LGA, DELTA CENTRAL SENATORIAL
DISTRICT, DELTA STATE",ONGOING,245000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998393,0.000160634,TRUE
ERGP20274625,227004001,NATIONAL PRODUCTIVITY CENTRE,"RECONSTRUCTION OF EKET STREET, CALABAR SOUTH LGA,
CROSS RIVER SOUTHERN SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984,0.000159995,TRUE
ERGP20274626,227004001,NATIONAL PRODUCTIVITY CENTRE,"RECONSTRUCTION OF ATAMUNA LANE, CALABAR SOUTH LGA, CROSS RIVER SOUTHERN SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984,0.000159989,TRUE
ERGP20274627,227004001,NATIONAL PRODUCTIVITY CENTRE,"RECONSTRUCTION OF UWANSE LANE, CALABAR SOUTH LGA, CROSS RIVER SOUTHERN SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984,0.00015997,TRUE
ERGP20274628,227004001,NATIONAL PRODUCTIVITY CENTRE,"RECONSTRUCTION OF ASUQUO INYANG STREET, CALABAR SOUTH LGA, CROSS RIVER SOUTHERN SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998398,0.000160245,TRUE
ERGP20274629,227004001,NATIONAL PRODUCTIVITY CENTRE,"ESTABLISHMENT OF I. H. S. TELECOMMUNICATION MAST AT OLOGOGHE IN BAYELSA EAST SENATORIAL DISTRICT,
BAYELSA STATE.",ONGOING,84000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983907,0.000160964,TRUE
ERGP20274630,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF GUEST HOUSE AT OLOIBIRI IN
BAYELSA EAST SENATORIAL DISTRICT, BAYELSA STATE",ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998405,0.000159463,TRUE
ERGP20274631,227004001,NATIONAL PRODUCTIVITY CENTRE,"RENOVATION/FURNISHING OF TOWN HALL AT OLOGOGHE IN BAYELSA EAST SENATORIAL DISTRICT,
BAYELSA STATE.",ONGOING,77000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159865,TRUE
ERGP20274632,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF A PAVILION AT OTAKEME IN BAYELSA
EAST SENATORIAL DISTRICT, BAYELSA STATE.",ONGOING,84000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998405,0.000159494,TRUE
ERGP20274633,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF UGBORO ROAD IN BEKWARRA LGA,
CROSS RIVER NORTH SENATORIAL DISTRICT",ONGOING,700000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159624,TRUE
ERGP20274634,227004001,NATIONAL PRODUCTIVITY CENTRE,CONSTRUCTION OF CLASSROOM BLOCKS IN SELECTED SCHOOLS IN CROSS RIVER NORTH SENATORIAL DISTRICT,ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159771,TRUE
ERGP20274635,227004001,NATIONAL PRODUCTIVITY CENTRE,"REHABILITATION OF CHIEF T.G. BENSTOWE ROAD IN OROSIKIRI COMMUNITY, BONNY, RIVERS WEST
SENATORIAL DISTRICT.",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159634,TRUE
ERGP20274636,227004001,NATIONAL PRODUCTIVITY CENTRE,"REHABILITATION OF AMO AVENUE, EBO-OKOM-ABUA/ODUAL, RIVERS WEST SENATORIAL DISTRICT.",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998398,0.000160146,TRUE
ERGP20274637,227004001,NATIONAL PRODUCTIVITY CENTRE,REHABILITATION OF ROAD IN OGBA/EGBEMA/NDONI IN RIVERS WEST SENATORIAL DISTRICT.,ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159552,TRUE
ERGP20274638,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF CBT CENTER AT AZAMA COLLEGE OTUO, OWAN EAST LOCAL GOVERNMENT AREA, EDO
NORTH SENATORIAL DISTRICT, EDO STATE.",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998405,0.000159519,TRUE
ERGP20274639,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF FOUR BLOCKS OF CLASSROOMS AT UNIVERSITY IN IGBERE BENDE LGA, ABIA NORTH SENATORIAL DISTRICT, ABIA STATE",ONGOING,1400000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159675,TRUE
ERGP20274640,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF 7.5KM OLOKO-AMIZI ROAD
(SECTION 11), ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159846,TRUE
ERGP20274641,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF NKUKUNMIRI ALA ALA - OKEUZO OLOKO ROAD IN IKWUANO, ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,280000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.00015959,TRUE
ERGP20274642,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF 4.5KM OGBUEBULLE-OLOKO ROAD PHASE 11, ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,210000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998399,0.000160109,TRUE
ERGP20274643,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF 1.1KM AMUZU - UMULAGBADO-
OGBUEBULLE LINK ROAD,SPUR AT UZOIYI OLOKO, IKWUANO, ABIA CENTRAL SENATORIAL DISTRICT",,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159703,TRUE
ERGP20274644,227004001,NATIONAL PRODUCTIVITY CENTRE,"RENOVATION AND FURNISHING OF AHIA ORIE COMPREHENSIVE SECONDARY SCHOOL, IBERE, IKWUANO, ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159837,TRUE
ERGP20274645,227004001,NATIONAL PRODUCTIVITY CENTRE,"RENOVATION AND FURNISHING OF ONE BLOCK OF UNION PRIMARY SCHOOL, ISIAMA AFARA UKWU, UMUAHIA NORTH, ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159752,TRUE
ERGP20274646,227004001,NATIONAL PRODUCTIVITY CENTRE,"PROVISION OF SOLAR POWERED BOREHOLES WITH RETICULATION IN OHOBO-OKWULAGA, AFARA UKWU, UMUAHIA NORTH, ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,28000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159777,TRUE
ERGP20274647,227004001,NATIONAL PRODUCTIVITY CENTRE,"RENOVATION AND FURNISHING OF ONE BLOCK OF UGBA COMMUNITY PRIMARY SCHOOL, UMUAHIA NORTH, ABIA
CENTRAL SENATORIAL DISTRICT",ONGOING,21000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984014,0.000159796,TRUE
ERGP20274648,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION OF ONE CLASSROOM WITH FURNISHING IN NTIGHA OKPUALA COMMUNITY SCHOOL, ISIALA NGWA NORTH, ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984,0.000159934,TRUE
ERGP20274649,227004001,NATIONAL PRODUCTIVITY CENTRE,PROVISION OF SOLAR POWERED BOREHOLES IN UMUIHE AND UMUIZAMIKPA COMMUNITIES IN UMUAHIA SOUTH LGA IN ABIA CENTRAL SENATORIAL DISTRICT,ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159773,TRUE
ERGP20274650,227004001,NATIONAL PRODUCTIVITY CENTRE,"CONSTRUCTION AND FURNISHING OF ONE CLASS ROOM BLOCK IN ABUWA MEMORIALPRIMARY SCHOOL, OSISIOMA, ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984,0.00015999,TRUE
ERGP20274651,227004001,NATIONAL PRODUCTIVITY CENTRE,"RENOVATION AND FURNISHING OF ONE BLOCK OF UMUOBASI AMAVO PRIMARY SCHOOL OSISIOMA, ABIA
CENTRAL SENATORIAL DISTRICT",ONGOING,21000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99984026,0.000159772,TRUE
ERGP20274652,227004001,NATIONAL PRODUCTIVITY CENTRE,"RENOVATION OF ONE BLOCK OF EHI NA UGURU COMMUNITY SCHOOL AND EBEYI NVOSI COMMUNITY SCHOOL IN ISIALA NGWA SOUTH LGA, ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,35000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998399,0.000160104,TRUE
ERGP20274653,227004001,NATIONAL PRODUCTIVITY CENTRE,"RECONSTRUCTION OF AZUIYI NTUGBU OLOKO BRIDGES IN IKWUANO, ABIA CENTRAL SENATORIAL DISTRICT",ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998399,0.000160019,TRUE
ERGP20274654,227004001,NATIONAL PRODUCTIVITY CENTRE,BUILDING AND RENOVATION OF SCHOOLS IN OBINGWA ABA NORTH AND ABA SOUTH LGAs OF ABIA SOUTH SENATORIAL DISTRICT OF ABIA STATE,ONGOING,350000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998404,0.000159589,TRUE
